# ## Generated for the following command: 
# # op0 = +pos -1 0 
# # op = +pos -1 0 
# # value = mean 
# # format = time 
# 
 0.00000000e+00  1.33930008e-01  2.72446743e-03
 4.13413733e-01  1.23216657e-01  2.68745570e-03
 8.26827467e-01  9.20210531e-02  2.46352613e-03
 1.24024120e+00  4.52079097e-02  2.06631064e-03
 1.65365493e+00 -9.16580333e-03  1.89071339e-03
 2.06706867e+00 -6.21207710e-02  2.07144123e-03
 2.48048240e+00 -1.04517600e-01  2.32440256e-03
 2.89389613e+00 -1.29299163e-01  2.62874982e-03
 3.30730987e+00 -1.32348188e-01  2.57725686e-03
 3.72072360e+00 -1.13080726e-01  2.44991819e-03
 4.13413733e+00 -7.47502912e-02  2.22171960e-03
 4.54755107e+00 -2.37814555e-02  1.87580644e-03
 4.96096480e+00  3.11766034e-02  1.93441092e-03
 5.37437853e+00  8.09276936e-02  2.22116331e-03
 5.78779227e+00  1.16900940e-01  2.47772258e-03
 6.20120600e+00  1.33461294e-01  2.69622108e-03
 6.61461973e+00  1.27204762e-01  2.59208011e-03
 7.02803347e+00  9.96510713e-02  2.41135313e-03
 7.44144720e+00  5.54343442e-02  2.14044535e-03
 7.85486093e+00  1.73690071e-03  1.80938324e-03
 8.26827467e+00 -5.22887500e-02  1.95132554e-03
 8.68168840e+00 -9.74681570e-02  2.35348979e-03
 9.09510213e+00 -1.26222849e-01  2.61187066e-03
 9.50851587e+00 -1.33769787e-01  2.76025182e-03
 9.92192960e+00 -1.18590031e-01  2.64808157e-03
 1.03353433e+01 -8.35416804e-02  2.34927043e-03
 1.07487571e+01 -3.45216703e-02  2.03214285e-03
 1.11621708e+01  2.04242186e-02  1.91610641e-03
 1.15755845e+01  7.19104731e-02  2.04886357e-03
 1.19889983e+01  1.11244335e-01  2.48122262e-03
 1.24024120e+01  1.31740578e-01  2.70236449e-03
 1.28158257e+01  1.30249927e-01  2.85057595e-03
 1.32292395e+01  1.06662247e-01  2.51153982e-03
 1.36426532e+01  6.51831395e-02  2.20970425e-03
 1.40560669e+01  1.24860582e-02  1.87988928e-03
 1.44694807e+01 -4.20424519e-02  1.91072388e-03
 1.48828944e+01 -8.94917733e-02  2.36017298e-03
 1.52963081e+01 -1.22049408e-01  2.50103401e-03
 1.57097219e+01 -1.33964898e-01  2.78249617e-03
 1.61231356e+01 -1.23264123e-01  2.71526926e-03
 1.65365493e+01 -9.17931381e-02  2.37664119e-03
 1.69499631e+01 -4.48378675e-02  1.97992189e-03
 1.73633768e+01  9.57549628e-03  1.89124969e-03
 1.77767905e+01  6.24211345e-02  2.05875608e-03
 1.81902043e+01  1.04845003e-01  2.44106968e-03
 1.86036180e+01  1.29294985e-01  2.66428967e-03
 1.90170317e+01  1.32410694e-01  2.76587916e-03
 1.94304455e+01  1.12953423e-01  2.57587069e-03
 1.98438592e+01  7.44366087e-02  2.19542566e-03
 2.02572729e+01  2.33348629e-02  1.96223033e-03
 2.06706867e+01 -3.15202753e-02  1.85550638e-03
 2.10841004e+01 -8.11166427e-02  2.16043031e-03
 2.14975141e+01 -1.17182455e-01  2.48053633e-03
 2.19109279e+01 -1.33331906e-01  2.74295905e-03
 2.23243416e+01 -1.27093113e-01  2.66347313e-03
 2.27377553e+01 -9.94399366e-02  2.39208639e-03
 2.31511691e+01 -5.49863049e-02  2.14480295e-03
 2.35645828e+01 -1.35556737e-03  1.88487550e-03
 2.39779965e+01  5.25996468e-02  2.02968943e-03
 2.43914103e+01  9.77633145e-02  2.29600676e-03
 2.48048240e+01  1.26146095e-01  2.79160955e-03
 2.52182377e+01  1.33432738e-01  2.72141429e-03
 2.56316515e+01  1.18308474e-01  2.66736946e-03
 2.60450652e+01  8.31719441e-02  2.34079322e-03
 2.64584789e+01  3.39687282e-02  1.95776804e-03
 2.68718927e+01 -2.08112858e-02  1.87268416e-03
 2.72853064e+01 -7.22192450e-02  2.10691192e-03
 2.76987201e+01 -1.11561818e-01  2.40448800e-03
 2.81121339e+01 -1.31866756e-01  2.73053109e-03
 2.85255476e+01 -1.30065350e-01  2.64436574e-03
 2.89389613e+01 -1.06371573e-01  2.49491131e-03
 2.93523751e+01 -6.47593756e-02  2.14905924e-03
