# ## Generated for the following command: 
# # op0 = +pos -1 0 
# # op = +pos -1 0 
# # value = mean 
# # format = time 
# 
 0.00000000e+00  1.56269494e-01  3.29892408e-03
 4.13413733e-01  1.45355476e-01  3.20522554e-03
 8.26827467e-01  1.15240373e-01  3.07402412e-03
 1.24024120e+00  7.03163503e-02  2.74746808e-03
 1.65365493e+00  1.83954193e-02  2.50623866e-03
 2.06706867e+00 -3.23939235e-02  2.32517384e-03
 2.48048240e+00 -7.38996144e-02  2.42028219e-03
 2.89389613e+00 -1.00144846e-01  2.49439913e-03
 3.30730987e+00 -1.06366828e-01  2.60439291e-03
 3.72072360e+00 -9.20818684e-02  2.62555115e-03
 4.13413733e+00 -5.90364113e-02  2.46414851e-03
 4.54755107e+00 -1.25254953e-02  2.30572085e-03
 4.96096480e+00  3.98612005e-02  2.36037013e-03
 5.37437853e+00  8.99282276e-02  2.70875031e-03
 5.78779227e+00  1.29537527e-01  2.94893931e-03
 6.20120600e+00  1.52013049e-01  3.28736180e-03
 6.61461973e+00  1.53868128e-01  3.37962432e-03
 7.02803347e+00  1.35299893e-01  3.31902770e-03
 7.44144720e+00  9.85995417e-02  2.99090848e-03
 7.85486093e+00  5.01691348e-02  2.63551242e-03
 8.26827467e+00 -2.25526716e-03  2.44369177e-03
 8.68168840e+00 -5.02869964e-02  2.37990386e-03
 9.09510213e+00 -8.61643020e-02  2.49890889e-03
 9.50851587e+00 -1.04590612e-01  2.64161774e-03
 9.92192960e+00 -1.02451423e-01  2.54002097e-03
 1.03353433e+01 -8.03658388e-02  2.52376133e-03
 1.07487571e+01 -4.13764699e-02  2.45877550e-03
 1.11621708e+01  7.88366658e-03  2.37578464e-03
 1.15755845e+01  6.02893437e-02  2.56037372e-03
 1.19889983e+01  1.06810825e-01  2.81277357e-03
 1.24024120e+01  1.40184789e-01  3.04319908e-03
 1.28158257e+01  1.54734726e-01  3.39296806e-03
 1.32292395e+01  1.48184307e-01  3.32273571e-03
 1.36426532e+01  1.21715404e-01  3.31557251e-03
 1.40560669e+01  8.01028710e-02  2.92712256e-03
 1.44694807e+01  2.91310120e-02  2.61410070e-03
 1.48828944e+01 -2.19048003e-02  2.54397847e-03
 1.52963081e+01 -6.56623138e-02  2.43390211e-03
 1.57097219e+01 -9.49657752e-02  2.48075704e-03
 1.61231356e+01 -1.05310207e-01  2.67373624e-03
 1.65365493e+01 -9.51686626e-02  2.63889586e-03
 1.69499631e+01 -6.59115097e-02  2.56992170e-03
 1.73633768e+01 -2.22558895e-02  2.41047989e-03
 1.77767905e+01  2.89439476e-02  2.37920132e-03
 1.81902043e+01  7.93324748e-02  2.68019458e-03
 1.86036180e+01  1.20934677e-01  2.92110139e-03
 1.90170317e+01  1.47076051e-01  3.16528196e-03
 1.94304455e+01  1.53727136e-01  3.25473124e-03
 1.98438592e+01  1.39117988e-01  3.22644341e-03
 2.02572729e+01  1.06171975e-01  3.16439792e-03
 2.06706867e+01  6.00065981e-02  2.84999414e-03
 2.10841004e+01  8.64706544e-03  2.59728989e-03
 2.14975141e+01 -3.99593252e-02  2.38751616e-03
 2.19109279e+01 -7.83229294e-02  2.38718904e-03
 2.23243416e+01 -1.00109399e-01  2.57015279e-03
 2.27377553e+01 -1.02216080e-01  2.56751820e-03
 2.31511691e+01 -8.42434609e-02  2.55381930e-03
 2.35645828e+01 -4.92743947e-02  2.46993075e-03
 2.39779965e+01 -2.10781242e-03  2.45441532e-03
 2.43914103e+01  4.91721286e-02  2.53974683e-03
 2.48048240e+01  9.65444053e-02  2.67042467e-03
 2.52182377e+01  1.32315688e-01  3.00506552e-03
 2.56316515e+01  1.50832841e-01  3.11494928e-03
 2.60450652e+01  1.48529844e-01  3.31742160e-03
 2.64584789e+01  1.26512164e-01  3.22921852e-03
 2.68718927e+01  8.81646270e-02  3.01852300e-03
 2.72853064e+01  3.95512639e-02  2.90996142e-03
 2.76987201e+01 -1.09399719e-02  2.60600974e-03
 2.81121339e+01 -5.59043691e-02  2.40950814e-03
 2.85255476e+01 -8.76856528e-02  2.53394604e-03
 2.89389613e+01 -1.01825975e-01  2.53879887e-03
 2.93523751e+01 -9.57985882e-02  2.57904194e-03
