# ## Generated for the following command: 
# # op0 = +pos -1 0 
# # op = +pos -1 0 
# # value = mean 
# # format = time 
# 
 0.00000000e+00  6.08071634e-01  9.75631854e-03
 4.13413733e-01  5.30015419e-01  8.66412268e-03
 8.26827467e-01  3.16485669e-01  7.11822866e-03
 1.24024120e+00  3.17641923e-02  7.32006559e-03
 1.65365493e+00 -2.42342972e-01  9.12188032e-03
 2.06706867e+00 -4.31433879e-01  9.85149461e-03
 2.48048240e+00 -4.90704479e-01  8.72804921e-03
 2.89389613e+00 -4.19959681e-01  8.46954239e-03
 3.30730987e+00 -2.55775059e-01  8.66582128e-03
 3.72072360e+00 -5.57245528e-02  9.86125373e-03
 4.13413733e+00  1.19588099e-01  1.01960496e-02
 4.54755107e+00  2.26375039e-01  1.00127755e-02
 4.96096480e+00  2.50939311e-01  9.58414054e-03
 5.37437853e+00  2.05783467e-01  9.55514190e-03
 5.78779227e+00  1.20950518e-01  1.01966013e-02
 6.20120600e+00  3.06059211e-02  1.03536585e-02
 6.61461973e+00 -4.14898013e-02  1.04173233e-02
 7.02803347e+00 -7.56991759e-02  1.03484930e-02
 7.44144720e+00 -7.77114787e-02  1.01380023e-02
 7.85486093e+00 -5.65920621e-02  1.02225859e-02
 8.26827467e+00 -2.69453682e-02  1.01079885e-02
 8.68168840e+00  4.78577405e-04  9.97697567e-03
 9.09510213e+00  1.51485894e-02  1.07604515e-02
 9.50851587e+00  1.98418723e-02  1.00129892e-02
 9.92192960e+00  1.65597401e-02  9.92169196e-03
 1.03353433e+01  7.51304586e-03  9.99964028e-03
 1.07487571e+01 -2.79456658e-03  1.02586140e-02
 1.11621708e+01 -9.09666286e-03  1.01813659e-02
 1.15755845e+01 -1.14994198e-02  1.02123028e-02
 1.19889983e+01 -1.17366746e-02  1.00598191e-02
 1.24024120e+01 -6.85284639e-03  1.03880421e-02
 1.28158257e+01  1.58544549e-04  1.06924423e-02
 1.32292395e+01  9.40041715e-03  1.04668807e-02
 1.36426532e+01  1.57372699e-02  9.60443509e-03
 1.40560669e+01  1.69986008e-02  1.02104510e-02
 1.44694807e+01  1.21980283e-02  1.00694102e-02
 1.48828944e+01  3.24096186e-03  1.05304175e-02
 1.52963081e+01 -8.97770578e-03  1.03555465e-02
 1.57097219e+01 -2.02382317e-02  1.00751658e-02
 1.61231356e+01 -2.47098496e-02  1.00067648e-02
 1.65365493e+01 -2.09787978e-02  1.02105734e-02
 1.69499631e+01 -9.55075452e-03  1.03564999e-02
 1.73633768e+01  6.60019847e-03  1.01495488e-02
 1.77767905e+01  1.94063262e-02  1.04820327e-02
 1.81902043e+01  2.64289703e-02  1.05339378e-02
 1.86036180e+01  2.44107932e-02  1.02088617e-02
 1.90170317e+01  1.32792012e-02  9.97380223e-03
 1.94304455e+01 -1.81873445e-03  9.94991002e-03
 1.98438592e+01 -1.39246142e-02  1.04075262e-02
 2.02572729e+01 -1.96963565e-02  1.02502270e-02
 2.06706867e+01 -1.72655116e-02  1.03290415e-02
 2.10841004e+01 -7.20982423e-03  1.00976994e-02
 2.14975141e+01  3.43390859e-03  9.83136959e-03
 2.19109279e+01  1.03688620e-02  9.74852530e-03
 2.23243416e+01  1.31523739e-02  1.02405921e-02
 2.27377553e+01  6.11175456e-03  9.99695462e-03
 2.31511691e+01 -3.13530210e-03  1.06657255e-02
 2.35645828e+01 -9.92821953e-03  1.06449294e-02
 2.39779965e+01 -1.08242655e-02  1.07205366e-02
 2.43914103e+01 -5.26236136e-03  1.03615959e-02
 2.48048240e+01  3.52744210e-03  9.95057973e-03
 2.52182377e+01  1.06198452e-02  1.02878178e-02
 2.56316515e+01  1.38196579e-02  1.01527494e-02
 2.60450652e+01  8.71260857e-03  1.06034285e-02
 2.64584789e+01 -3.71839718e-03  1.01659880e-02
 2.68718927e+01 -1.40455104e-02  1.04147858e-02
 2.72853064e+01 -1.99510662e-02  1.02549137e-02
 2.76987201e+01 -1.60955795e-02  1.05657946e-02
 2.81121339e+01 -4.46557053e-03  1.06554346e-02
 2.85255476e+01  1.17090804e-02  9.90382279e-03
 2.89389613e+01  2.33483790e-02  9.51927952e-03
 2.93523751e+01  2.71727850e-02  1.02290951e-02
