# ## Generated for the following command: 
# # op0 = +pos -1 0 
# # op = +pos -1 0 
# # value = mean 
# # format = time 
# 
 0.00000000e+00  6.97748261e-01  1.07741647e-02
 4.13413733e-01  6.12299255e-01  9.36671375e-03
 8.26827467e-01  3.80368159e-01  7.87624677e-03
 1.24024120e+00  7.13200736e-02  8.12162486e-03
 1.65365493e+00 -2.30052194e-01  1.00602863e-02
 2.06706867e+00 -4.47280745e-01  1.09304806e-02
 2.48048240e+00 -5.30398901e-01  1.03620836e-02
 2.89389613e+00 -4.74335746e-01  9.34046631e-03
 3.30730987e+00 -3.16654075e-01  9.99384144e-03
 3.72072360e+00 -1.14321812e-01  1.07441946e-02
 4.13413733e+00  6.93216413e-02  1.13630496e-02
 4.54755107e+00  1.89112982e-01  1.10604712e-02
 4.96096480e+00  2.27984994e-01  1.08945669e-02
 5.37437853e+00  1.96307677e-01  1.09674144e-02
 5.78779227e+00  1.26466778e-01  1.13555269e-02
 6.20120600e+00  4.61679457e-02  1.14211106e-02
 6.61461973e+00 -1.77936981e-02  1.12375638e-02
 7.02803347e+00 -4.98318308e-02  1.12180756e-02
 7.44144720e+00 -5.23333623e-02  1.10208901e-02
 7.85486093e+00 -3.70935023e-02  1.10977973e-02
 8.26827467e+00 -1.61314109e-02  1.11505629e-02
 8.68168840e+00  2.01114948e-03  1.14454362e-02
 9.09510213e+00  1.14903560e-02  1.17624947e-02
 9.50851587e+00  1.11354868e-02  1.18378132e-02
 9.92192960e+00  4.28863090e-03  1.15235915e-02
 1.03353433e+01 -6.99913243e-03  1.12340116e-02
 1.07487571e+01 -1.48980351e-02  1.09808052e-02
 1.11621708e+01 -1.71070915e-02  1.14293958e-02
 1.15755845e+01 -1.54820938e-02  1.14434456e-02
 1.19889983e+01 -8.45798106e-03  1.18036819e-02
 1.24024120e+01  2.73232364e-03  1.19555841e-02
 1.28158257e+01  1.28543740e-02  1.14553220e-02
 1.32292395e+01  2.16241187e-02  1.15715704e-02
 1.36426532e+01  2.67807180e-02  1.13426178e-02
 1.40560669e+01  2.37899785e-02  1.10444279e-02
 1.44694807e+01  1.46422739e-02  1.17423788e-02
 1.48828944e+01  3.36849978e-03  1.18130499e-02
 1.52963081e+01 -7.67690864e-03  1.18164695e-02
 1.57097219e+01 -1.49759495e-02  1.09724437e-02
 1.61231356e+01 -1.93438299e-02  1.15248385e-02
 1.65365493e+01 -1.75176652e-02  1.12193346e-02
 1.69499631e+01 -1.12742928e-02  1.14891947e-02
 1.73633768e+01 -4.76537787e-03  1.14374860e-02
 1.77767905e+01  1.40195631e-03  1.12303408e-02
 1.81902043e+01  6.70066628e-03  1.08078837e-02
 1.86036180e+01  9.18315452e-03  1.16212266e-02
 1.90170317e+01  9.10058652e-03  1.15099140e-02
 1.94304455e+01  6.33964329e-03  1.16322215e-02
 1.98438592e+01  1.84578554e-03  1.12141289e-02
 2.02572729e+01 -3.45702982e-03  1.15450142e-02
 2.06706867e+01 -8.86241525e-03  1.14515551e-02
 2.10841004e+01 -1.11823857e-02  1.13426312e-02
 2.14975141e+01 -1.13627442e-02  1.17577490e-02
 2.19109279e+01 -7.74920121e-03  1.14385639e-02
 2.23243416e+01 -1.53283761e-04  1.11863040e-02
 2.27377553e+01  7.18567965e-03  1.10961058e-02
 2.31511691e+01  1.18162109e-02  1.14888281e-02
 2.35645828e+01  1.38028463e-02  1.14806735e-02
 2.39779965e+01  1.06411670e-02  1.19161705e-02
 2.43914103e+01  6.23222509e-03  1.13777374e-02
 2.48048240e+01 -2.01171003e-04  1.09645896e-02
 2.52182377e+01 -4.57722247e-03  1.15376886e-02
 2.56316515e+01 -9.09768870e-03  1.12198893e-02
 2.60450652e+01 -8.78919998e-03  1.14614918e-02
 2.64584789e+01 -6.56001113e-03  1.15388118e-02
 2.68718927e+01 -6.15625945e-03  1.12129940e-02
 2.72853064e+01 -3.65046127e-03  1.10478178e-02
 2.76987201e+01  4.60343490e-04  1.13731817e-02
 2.81121339e+01  3.86497911e-03  1.15424882e-02
 2.85255476e+01  5.29814896e-03  1.09958250e-02
 2.89389613e+01  9.46794192e-03  1.09845726e-02
 2.93523751e+01  1.08307147e-02  1.14342154e-02
